,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
303,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,533.6324,348.53
304,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,4,433.5201,377.66
305,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,3,4,433.5201,377.66
306,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,623.7961,364.64
307,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,623.7961,364.64
308,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,4,402.5358,375.79
309,3,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,4,402.5358,375.79
310,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,517.132,366.04
311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,517.132,366.04
312,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,696.1533,345.75
313,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,696.1533,345.75
314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.7935,342.53
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,548.7935,342.53
316,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,219.1539,373.45
317,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,4,219.1539,373.45
318,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,406.9158,356.13
319,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,406.9158,356.13
320,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,673.3584,346.22
321,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,673.3584,346.22
322,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,588.9975,350.15
323,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,588.9975,350.15
324,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,577.5606,351.43
325,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,2,577.5606,351.43
326,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,656.863,341.41
327,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,656.863,341.41
328,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,519.5612,354.8
329,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,519.5612,354.8
330,0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,4,559.161,356.47
331,0,0,2,0,2,0,0,4,0,0,3,0,0,0,0,0,4,559.161,356.47
332,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,4,500.2238,351.06
333,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,4,500.2238,351.06
334,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,726.2894,349.0
335,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,726.2894,349.0
336,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,490.0979,349.65
337,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,490.0979,349.65
338,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,587.1298,359.6
339,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,4,587.1298,359.6
340,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,3,589.0005,356.05
341,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,589.0005,356.05
342,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,773.7501,345.35
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,773.7501,345.35
344,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,590.4179,346.44
345,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,590.4179,346.44
346,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,552.5401,355.36
347,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,552.5401,355.36
348,0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,670.3515,351.64
349,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,3,670.3515,351.64
350,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,568.4985,346.09
351,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,568.4985,346.09
352,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,4,382.5081,361.66
353,0,0,0,0,0,0,0,0,0,0,3,1,4,3,0,0,4,382.5081,361.66
354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,622.9878,354.69
355,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,622.9878,354.69
356,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,622.4132,348.4
357,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,622.4132,348.4
358,0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,4,472.3354,359.89
359,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0,0,4,472.3354,359.89
360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,692.5776,339.81
361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,692.5776,339.81
362,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,523.8055,350.92
363,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,523.8055,350.92
364,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,643.3173,341.67
365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,643.3173,341.67
366,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,567.0751,346.6
367,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,567.0751,346.6
368,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,603.6019,344.21
369,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,603.6019,344.21
370,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,4,392.577,354.99
371,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,4,392.577,354.99
372,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,559.7055,345.3
373,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,559.7055,345.3
374,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,646.6411,344.3
375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,646.6411,344.3
376,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,487.8353,351.56
377,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,487.8353,351.56
378,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599.4661,355.42
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,599.4661,355.42
380,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,693.6549,348.5
381,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,693.6549,348.5
382,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,720.6253,345.73
383,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,720.6253,345.73
384,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,743.3433,342.18
385,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,743.3433,342.18
386,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,591.2272,349.58
387,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,591.2272,349.58
388,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,705.9116,342.59
389,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,705.9116,342.59
390,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,3,449.8541,351.42
391,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,449.8541,351.42
392,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,603.4095,359.0
393,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,603.4095,359.0
394,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,613.8408,352.32
395,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,613.8408,352.32
396,0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,4,538.343,351.63
397,0,0,0,1,0,2,0,0,2,0,0,0,4,0,0,0,4,538.343,351.63
398,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,4,4,582.645,362.74
399,4,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,4,582.645,362.74
400,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,3,583.3028,354.34
401,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,583.3028,354.34
402,0,3,0,0,3,0,0,2,4,0,0,0,0,0,0,0,4,556.0587,366.72
403,0,0,0,0,0,0,0,4,2,0,0,3,0,0,3,0,4,556.0587,366.72
404,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,573.8253,349.35
405,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,573.8253,349.35
406,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,669.1057,344.59
407,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,669.1057,344.59
408,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,510.2321,348.93
409,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,510.2321,348.93
410,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,598.2863,349.82
411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,598.2863,349.82
412,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,4,430.223,349.85
413,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,4,430.223,349.85
414,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,429.9146,364.62
415,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0,4,429.9146,364.62
416,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,722.3604,346.09
417,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,722.3604,346.09
418,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,587.08,345.3
419,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,587.08,345.3
420,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,693.8378,351.16
421,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,693.8378,351.16
422,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,634.8486,346.6
423,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,634.8486,346.6
424,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,495.4048,351.5
425,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2,495.4048,351.5
426,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,568.9121,351.35
427,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,568.9121,351.35
428,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,544.6525,354.26
429,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,544.6525,354.26
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,314.7397,367.79
431,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,314.7397,367.79
432,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,614.6289,347.72
433,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,614.6289,347.72
434,2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,4,599.2599,354.0
435,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,2,4,599.2599,354.0
436,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,610.2683,345.1
437,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,610.2683,345.1
438,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,744.7866,350.71
439,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,0,3,744.7866,350.71
440,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,520.6407,353.34
441,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,520.6407,353.34
442,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,647.2256,344.33
443,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,647.2256,344.33
444,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,718.5653,348.57
445,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,718.5653,348.57
446,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,602.0896,346.6
447,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,602.0896,346.6
448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,678.2215,340.08
449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,678.2215,340.08
450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,509.1681,351.82
451,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,509.1681,351.82
452,0,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,4,624.1435,349.15
453,0,0,4,0,1,4,0,0,0,0,0,0,2,0,0,0,4,624.1435,349.15
454,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,721.4312,347.49
455,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,721.4312,347.49
456,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,732.4662,348.89
457,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,732.4662,348.89
458,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,568.2605,354.88
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,568.2605,354.88
460,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,740.6712,344.28
461,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,740.6712,344.28
462,0,0,0,4,0,2,0,0,1,0,0,3,0,0,0,0,4,424.0839,355.53
463,0,0,0,0,3,0,0,1,0,0,2,0,4,0,0,0,4,424.0839,355.53
464,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,536.491,353.57
465,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,536.491,353.57
466,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,2,443.7241,351.75
467,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,443.7241,351.75
468,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,640.1596,344.0
469,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,640.1596,344.0
470,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,673.2773,341.71
471,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,673.2773,341.71
472,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,634.9959,348.3
473,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,634.9959,348.3
474,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,559.5166,350.83
475,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,559.5166,350.83
476,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,661.1572,345.72
477,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,661.1572,345.72
478,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,599.3884,353.84
479,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,599.3884,353.84
480,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,701.2526,343.89
481,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,701.2526,343.89
482,0,0,3,0,0,4,0,0,2,0,0,1,0,0,0,0,4,607.1056,352.15
483,0,0,0,0,1,0,0,2,0,0,4,0,0,3,0,0,4,607.1056,352.15
484,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,662.4751,348.33
485,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,2,662.4751,348.33
486,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,556.5243,349.13
487,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,556.5243,349.13
488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,652.0611,354.8
489,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,652.0611,354.8
490,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,646.9415,346.03
491,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,646.9415,346.03
492,2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,610.4124,362.72
493,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,2,4,610.4124,362.72
494,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,757.5211,345.92
495,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,757.5211,345.92
496,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,551.2795,349.94
497,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,551.2795,349.94
498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,723.008,347.26
499,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,723.008,347.26
500,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,4,588.6559,348.85
501,0,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,4,588.6559,348.85
502,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,513.075,345.16
503,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,513.075,345.16
504,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,765.0555,343.91
505,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,765.0555,343.91
