,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
895,2,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0,6,-460.7599,359.43
896,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,-368.951,350.5
897,0,0,0,0,4,4,0,0,0,3,0,0,3,2,0,0,5,-308.0319,356.33
898,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,-516.6596,344.3
899,0,4,1,0,0,0,0,2,3,0,0,0,0,0,2,1,6,-231.1059,364.49
900,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,-169.2714,348.15
901,0,2,0,0,3,3,0,0,1,0,0,0,0,0,0,1,5,-253.3506,354.84
902,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,3,-358.235,354.29
903,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,3,5,-237.7354,369.26
904,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,4,-320.3671,354.46
905,0,0,0,2,0,0,2,4,0,0,2,0,0,2,1,0,6,-402.2141,358.43
906,2,1,0,0,0,3,0,0,0,0,4,0,0,3,2,0,6,-280.1175,359.62
907,0,3,0,0,2,0,0,4,0,0,0,0,2,0,0,1,5,-191.8374,359.41
908,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,-169.8685,366.71
909,0,0,0,0,4,0,0,2,3,3,0,0,0,0,0,0,4,-218.0037,365.84
910,3,0,0,0,3,2,0,0,0,3,1,0,0,4,0,0,6,-562.2001,364.84
911,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,-309.5158,351.56
912,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-193.0948,355.42
913,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,-260.7718,348.5
914,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,4,-241.9233,362.98
915,0,0,0,3,0,0,4,0,3,0,0,1,0,0,3,0,5,-264.1083,361.15
916,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,-289.3139,345.73
917,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-598.8099,342.18
918,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,-434.9846,347.72
919,3,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,5,-184.5319,365.78
920,0,0,2,0,1,0,0,0,3,0,1,0,0,0,0,0,4,-369.4037,349.05
921,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,-493.055,349.58
922,0,0,0,0,0,0,3,1,3,0,1,0,0,1,3,0,6,-206.0985,361.18
923,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,-582.3152,342.59
924,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,-408.6184,349.96
925,0,3,0,0,0,2,0,1,3,0,0,2,0,0,0,2,6,-259.5432,369.89
926,4,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,4,-211.2036,363.99
927,0,1,0,0,0,4,0,3,0,0,3,2,0,0,3,0,6,-338.2715,362.79
928,3,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,4,-313.7396,358.72
929,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,3,-509.4332,351.42
930,0,1,0,0,0,4,2,0,3,2,0,0,0,0,1,0,6,-358.8867,368.09
931,0,0,1,2,0,0,1,3,0,3,0,0,0,0,0,1,6,-174.6182,353.47
932,0,0,0,1,4,0,0,0,4,0,4,0,0,0,4,0,5,-267.1627,368.51
933,0,0,0,0,0,0,0,0,0,1,4,1,0,4,0,0,4,-218.4966,358.7
934,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,-166.9866,359.0
935,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,-281.1876,351.95
936,0,0,0,1,0,0,3,0,0,4,4,1,1,0,0,0,6,-226.8846,370.79
937,0,0,0,0,0,0,4,0,1,0,4,0,2,0,0,0,4,-386.7481,356.13
938,0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0,4,-247.8679,368.83
939,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,4,-240.3783,354.95
940,0,0,4,0,4,0,0,2,1,0,0,0,0,0,0,0,4,-317.6015,367.64
941,0,4,0,0,0,0,3,4,0,4,0,1,2,0,0,0,6,-228.876,370.54
942,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,-231.739,352.32
943,0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,4,-162.1248,351.63
944,0,4,0,0,0,0,0,4,0,1,1,0,3,0,0,0,5,-199.5067,358.83
945,4,3,0,0,0,0,0,0,0,4,0,3,1,4,0,0,6,-251.3404,383.32
946,0,1,1,3,0,0,0,1,0,0,0,0,2,0,4,0,6,-268.3747,354.3
947,2,0,0,0,2,0,0,0,0,3,0,0,4,0,3,3,6,-188.2775,372.85
948,1,0,2,0,0,0,0,0,0,1,3,0,1,1,0,0,6,-310.8204,351.05
949,0,3,0,0,4,0,1,1,4,0,0,0,3,0,0,0,6,-204.5031,366.05
950,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,4,4,-174.0229,362.74
951,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,3,-443.7616,354.34
952,0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,4,-336.5658,355.19
953,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,-268.5937,351.94
954,4,0,0,1,0,2,0,0,0,0,3,0,2,0,2,0,6,-278.238,368.98
955,0,3,0,0,3,0,0,2,4,0,0,0,0,0,0,0,4,-239.2309,366.72
956,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,3,-382.4353,345.75
957,0,0,0,0,4,1,4,0,0,0,0,0,0,2,1,0,5,-245.783,357.02
958,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,-380.1879,354.47
959,0,0,0,0,0,0,1,0,2,3,4,0,0,2,0,0,5,-250.2877,360.31
960,4,4,0,0,1,0,0,3,0,3,0,4,0,0,0,0,6,-211.5108,377.17
961,0,0,0,0,0,3,0,3,3,0,2,3,0,0,0,4,6,-134.4142,383.15
962,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,-191.7067,354.86
963,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,-485.971,347.22
964,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,-415.3012,349.35
965,0,3,0,0,0,0,0,0,0,4,0,1,0,1,0,4,5,-198.6904,366.8
966,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,-691.1772,344.59
967,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,-267.4041,348.93
968,1,4,0,0,0,4,0,0,0,4,0,0,2,0,4,0,6,-217.3123,366.61
969,0,1,0,0,0,2,0,0,4,0,0,0,0,1,1,0,5,-176.6528,350.5
970,0,0,0,0,4,0,4,0,1,0,4,0,4,0,4,0,6,-238.3604,373.51
971,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,4,-323.3948,359.8
972,0,0,0,3,3,4,4,0,0,2,0,0,0,0,4,0,6,-145.6736,365.19
973,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-190.8534,349.82
974,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,4,-266.746,349.85
975,1,0,0,0,4,0,0,0,0,0,4,3,4,0,0,0,5,-95.7029,240.02
976,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,-374.3125,352.26
977,0,0,3,0,0,0,0,0,3,3,0,0,3,0,4,1,6,-196.5837,367.79
978,0,0,0,0,3,0,3,0,0,2,0,0,0,0,4,2,5,-174.2997,368.91
979,0,1,0,3,4,0,0,0,0,2,0,0,2,0,0,0,5,-275.7416,363.07
980,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,-309.2797,364.62
981,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,-561.6485,346.09
982,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,-480.1343,345.3
983,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,-406.4269,351.16
984,0,0,0,0,0,4,4,0,0,2,4,0,0,0,3,0,5,-271.4528,379.17
985,1,0,4,0,0,0,4,4,0,0,0,0,0,2,2,0,6,-183.7234,364.18
986,0,0,0,4,0,0,0,2,4,0,0,0,1,0,3,0,5,-342.9349,367.41
987,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-313.6436,346.6
988,2,3,0,2,0,0,0,0,0,0,2,0,1,0,0,2,6,-393.4388,366.46
989,0,0,1,4,0,1,2,0,2,0,0,0,0,3,0,0,6,-436.2883,359.45
990,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,-223.0309,351.5
991,1,0,0,3,1,0,0,2,0,0,0,1,2,0,0,0,6,-241.9662,359.65
992,4,0,0,3,0,4,0,1,2,2,0,0,0,0,0,0,6,-166.5781,373.16
993,0,0,3,4,0,0,0,0,3,0,0,1,0,3,2,0,6,-590.2799,358.65
994,1,0,0,4,0,1,0,0,4,3,0,0,0,0,0,0,5,-154.5366,359.79
995,0,1,0,0,3,2,0,3,0,0,0,0,0,2,0,0,5,-368.5601,353.97
996,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,-413.8317,351.35
997,0,1,1,0,0,1,4,0,3,0,0,1,0,0,0,0,6,-293.7167,357.59
998,0,0,3,0,0,0,0,0,2,1,3,0,1,0,3,0,6,-296.8228,358.63
999,3,0,4,0,0,0,0,4,0,0,3,2,0,0,0,4,6,-150.9757,379.9
1000,0,0,0,0,4,0,0,2,2,0,1,0,4,0,2,0,6,-189.5619,371.06
1001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,-329.221,354.26
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,-256.1556,367.79
1003,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,-422.9847,347.72
1004,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,3,4,-261.6876,361.87
1005,0,0,0,0,4,0,0,0,0,1,0,0,1,4,3,0,5,-423.4878,354.11
1006,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,2,-145.3604,352.46
1007,3,1,2,0,0,0,0,0,3,0,0,0,0,3,0,2,6,-505.868,365.15
1008,2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,4,-571.1159,354.0
1009,0,0,0,0,0,4,1,3,2,0,1,0,2,0,0,0,6,-169.9904,371.1
1010,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,-434.9708,345.1
1011,0,0,0,4,0,0,2,3,0,0,3,2,0,4,0,0,6,-320.6876,361.94
1012,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,-348.9298,350.71
1013,0,4,1,0,0,4,0,0,0,0,0,1,0,0,0,4,5,-173.1121,364.23
1014,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,-406.3704,345.61
1015,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,-183.9644,352.16
1016,0,0,0,0,1,0,3,0,4,0,0,0,2,0,0,0,4,-394.0321,353.58
1017,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,-228.8632,366.66
1018,0,0,0,2,0,0,0,0,0,0,0,2,0,2,4,0,4,-215.8199,355.54
1019,0,0,0,2,0,0,3,2,1,0,0,4,0,2,0,0,6,-350.0123,360.76
1020,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,2,5,-237.7412,359.09
1021,0,1,0,0,0,0,2,1,0,0,0,2,0,0,2,0,5,-371.2856,353.04
1022,4,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,6,-121.2319,378.96
1023,0,0,0,0,0,1,0,3,4,0,2,0,0,1,0,1,6,-120.6349,369.24
1024,4,0,0,0,4,4,0,0,3,3,0,0,0,0,1,0,6,-126.0143,375.82
1025,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-318.7487,353.34
1026,4,0,0,0,0,4,3,4,0,2,0,0,0,0,0,0,5,-123.9183,380.89
1027,1,0,0,4,0,0,0,0,3,3,0,2,0,0,4,0,6,-171.7047,365.84
1028,2,2,4,0,0,0,0,0,0,0,0,0,4,0,4,4,6,-196.5906,398.33
1029,0,0,1,4,0,0,3,2,0,0,0,0,0,0,0,1,5,-204.1131,352.7
1030,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,-416.1103,344.33
1031,3,4,0,4,0,0,0,0,1,0,0,0,0,4,0,0,5,-203.3751,380.61
1032,1,0,0,4,1,0,2,0,0,0,0,3,0,0,0,1,6,-283.1082,367.78
1033,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,-262.9242,348.57
1034,0,4,0,2,0,0,4,0,1,4,0,0,0,2,0,0,6,-238.1658,366.1
1035,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,-494.1611,346.6
1036,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,3,-654.4422,346.51
1037,0,0,0,0,1,0,4,1,1,0,0,2,0,0,2,0,6,-284.7124,354.55
1038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-506.9933,340.08
1039,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,3,4,-229.1679,360.65
1040,3,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5,-274.2314,365.79
1041,0,0,0,1,0,3,0,2,0,0,4,0,3,0,0,0,5,-228.0936,359.59
1042,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,3,-207.5607,354.33
1043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,-346.2608,351.82
1044,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,5,-264.8934,356.76
1045,0,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,4,-405.2356,349.15
1046,0,3,0,0,0,4,0,1,1,0,4,0,0,0,4,0,6,-177.0814,367.31
1047,2,2,0,0,4,0,3,0,0,0,0,0,1,0,1,0,6,-230.7227,369.69
1048,0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,4,-187.8689,357.3
1049,0,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,4,-242.0134,350.9
1050,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,-228.9366,361.3
1051,0,0,0,1,2,4,1,0,0,0,0,3,0,0,0,3,6,-193.7791,366.05
1052,0,0,4,4,0,0,0,0,4,0,0,0,0,3,0,0,4,-246.5393,355.93
1053,0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,0,4,-317.5501,351.5
1054,0,0,0,3,0,0,0,3,0,4,4,0,0,0,0,0,4,-173.2379,371.36
1055,1,2,2,0,0,0,0,3,0,0,4,0,0,0,0,0,5,-339.522,357.5
1056,2,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,6,-468.6874,349.16
1057,0,2,0,2,0,0,0,4,0,0,0,0,0,2,0,0,4,-246.1129,352.43
1058,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,4,-483.2619,356.31
1059,0,4,1,0,4,0,0,3,1,0,0,0,0,0,0,0,5,-188.6942,363.06
1060,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,-552.4645,347.87
1061,1,0,0,3,1,1,0,1,0,4,0,0,0,0,0,0,6,-264.6002,357.5
1062,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,4,-413.5037,352.68
1063,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,2,4,-730.4452,357.67
1064,4,0,0,0,0,0,0,4,0,0,0,2,0,0,3,2,5,-190.5959,375.53
1065,0,0,0,4,0,3,0,0,0,0,1,0,2,0,3,4,6,-192.67,372.81
1066,0,0,0,1,3,4,0,0,2,0,4,0,0,1,0,0,6,-242.5264,360.66
1067,2,0,0,3,0,0,0,0,0,4,0,1,2,1,0,0,6,-247.3893,362.01
1068,4,4,0,0,0,0,0,0,4,0,3,0,0,0,2,0,5,-232.339,377.11
1069,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,-393.1587,347.49
1070,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,-185.6692,348.55
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,-417.9769,348.89
1072,0,4,2,0,0,0,0,0,2,1,3,0,0,2,0,0,6,-215.5849,358.37
1073,3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,4,-193.987,366.81
1074,0,0,0,0,0,0,1,3,0,0,2,1,4,0,0,0,5,-328.2389,357.46
1075,0,0,0,0,0,4,0,0,4,0,3,0,0,2,0,0,4,-248.7826,357.72
1076,0,0,3,0,0,0,0,1,4,0,1,0,0,0,0,0,4,-197.0236,355.95
1077,1,0,0,0,0,2,0,0,2,0,2,0,0,1,0,4,6,-198.1204,365.6
1078,0,0,0,0,3,4,0,0,0,3,0,2,0,0,1,0,5,-430.6397,358.73
1079,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-205.7104,354.88
1080,3,0,0,0,1,1,0,2,0,2,0,1,0,0,0,0,6,-456.8301,359.29
1081,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,3,-490.9502,353.11
1082,0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,3,5,-383.4095,361.02
1083,0,0,3,3,0,0,1,3,0,0,0,3,2,0,0,0,6,-439.0616,358.98
1084,3,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,5,-187.2491,372.71
1085,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,3,-137.7237,358.67
1086,0,1,4,0,0,1,0,0,0,4,0,2,0,0,0,0,5,-428.9944,354.61
1087,4,4,2,0,0,0,0,2,1,0,0,1,0,0,0,0,6,-194.7336,345.94
1088,0,0,0,0,0,0,0,1,0,1,4,0,0,2,2,0,5,-325.4542,361.89
1089,4,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,4,-158.3218,362.56
1090,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,-640.354,344.28
1091,0,0,0,4,0,2,0,0,1,0,0,3,0,0,0,0,4,-329.7577,355.53
1092,3,2,0,1,0,0,3,0,0,0,0,0,3,0,0,0,5,-157.8575,370.47
1093,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,3,-324.5793,350.56
1094,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,-423.6851,353.57
1095,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,3,-479.3179,345.95
1096,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,-400.2017,354.97
1097,0,1,0,1,2,0,1,0,0,0,0,0,0,4,0,1,6,-413.6636,352.43
1098,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,3,-335.2985,360.79
1099,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,4,-356.3542,348.01
1100,0,0,1,2,0,0,0,2,2,3,0,0,0,0,3,0,6,-268.5154,365.04
1101,0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,3,-203.3487,357.91
1102,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,-378.0467,352.52
1103,1,0,0,0,0,0,0,0,1,2,0,0,3,1,3,0,6,-243.5082,354.49
1104,0,0,0,0,1,0,0,1,0,1,0,3,0,1,2,0,6,-357.3808,353.55
1105,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,2,-261.8172,351.75
1106,0,1,4,4,0,0,0,0,2,1,0,1,0,0,0,0,6,-590.0535,351.8
1107,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,-118.3675,372.78
1108,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,-371.6066,344.0
1109,0,0,3,1,3,1,0,0,0,1,4,0,0,0,0,0,6,-394.4719,359.96
1110,0,0,0,0,0,4,3,2,0,0,2,0,0,3,0,0,5,-215.139,367.5
1111,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,-316.3874,188.5
1112,0,0,0,0,3,0,3,0,0,2,0,4,0,3,2,0,6,-280.3878,367.89
1113,0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,4,-371.5233,352.43
1114,1,0,1,4,0,4,0,0,3,0,0,0,0,0,0,0,5,-210.8032,359.86
1115,2,0,1,0,0,0,0,2,0,0,0,0,1,3,0,1,6,-317.2243,356.64
1116,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,-490.5464,341.71
1117,1,0,4,0,0,1,0,0,0,0,0,0,4,3,3,0,6,-199.017,358.0
1118,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,-402.4963,348.3
1119,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,-508.4493,350.83
1120,0,0,1,2,0,1,4,0,4,3,0,0,0,0,0,0,6,-300.741,366.09
1121,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-396.2845,345.72
1122,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,3,-211.851,355.89
1123,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,-421.8832,349.31
1124,0,0,0,0,0,4,0,0,4,0,0,2,0,3,3,0,5,-303.259,363.31
1125,1,3,0,0,0,0,3,0,2,0,2,4,0,0,0,0,6,-221.4619,365.01
1126,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,3,-442.1557,354.33
1127,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,0,3,-364.1355,351.09
1128,0,0,0,2,3,0,2,0,0,0,0,1,2,0,0,0,5,-437.3708,363.32
1129,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,5,-259.8338,356.58
1130,0,0,3,1,0,0,1,2,4,0,0,0,1,0,0,0,6,-581.5851,361.01
1131,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,-487.3398,353.84
1132,0,0,0,3,0,3,1,3,0,0,0,3,0,2,0,0,6,-422.1193,361.84
1133,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,-607.1052,343.89
1134,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,4,-271.6804,325.17
1135,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,3,-185.2279,350.58
1136,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3,-153.3274,354.82
1137,0,1,0,0,0,0,0,0,4,0,3,0,1,0,2,0,5,-221.0072,357.45
1138,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,3,4,-393.4711,362.47
1139,0,0,3,0,0,4,0,0,2,0,0,1,0,0,0,0,4,-417.7089,352.15
1140,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,3,-493.2162,353.75
1141,0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,5,-349.0242,359.89
1142,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,-408.8407,348.33
1143,2,1,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,-196.902,356.43
1144,2,2,0,0,3,4,0,0,0,0,3,0,1,0,0,0,6,-175.562,370.06
1145,0,2,0,0,2,0,0,0,0,0,0,0,0,4,4,0,4,-539.4818,354.8
1146,0,2,0,2,0,0,0,3,0,0,2,0,0,4,0,3,6,-325.6291,367.21
1147,2,0,0,0,2,1,0,0,0,4,4,0,0,0,2,0,6,-191.7408,372.21
1148,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,3,-268.6839,351.68
1149,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,-355.8946,349.13
1150,0,1,1,0,0,0,4,0,0,0,1,0,4,3,0,0,6,-208.4268,351.35
1151,0,0,3,0,0,0,0,2,0,0,3,3,0,0,0,0,4,-466.1077,353.4
1152,0,0,0,0,3,0,0,0,0,4,2,0,0,0,3,4,5,-341.2272,385.01
1153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,-204.9059,354.8
1154,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,-217.1848,346.03
1155,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,-330.5413,342.94
1156,1,0,0,0,0,2,4,1,0,0,0,0,0,2,0,4,6,-147.6278,374.28
1157,2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,-294.5352,362.72
1158,0,0,2,0,3,0,0,1,0,1,0,0,0,0,2,3,6,-334.1052,365.14
1159,0,0,3,0,0,0,4,1,0,1,0,2,0,0,0,2,6,-307.3877,361.65
1160,0,3,0,0,1,0,0,1,0,4,0,0,0,0,0,0,4,-257.364,351.42
1161,3,0,0,0,4,2,0,4,0,0,0,0,3,0,0,2,6,-247.0318,374.04
1162,0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,4,-340.5564,350.91
1163,0,1,0,0,0,0,0,0,0,0,1,4,0,0,4,0,4,-155.8132,349.5
1164,0,0,0,0,0,0,3,2,0,4,1,4,0,1,0,0,6,-352.132,367.7
1165,0,0,0,0,1,0,0,0,0,4,3,0,0,1,4,0,5,-181.6395,369.05
1166,0,0,0,0,1,4,4,2,0,0,0,4,0,0,0,0,5,-221.5268,362.21
1167,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-560.2826,345.92
1168,3,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,6,-256.8501,364.49
1169,0,3,0,0,0,1,0,0,4,0,1,0,0,4,0,2,6,-196.0357,364.6
1170,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,-541.6072,349.94
1171,1,0,4,1,0,0,0,0,0,2,3,0,0,0,0,4,6,-181.9114,372.35
1172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,-207.3034,347.26
1173,4,0,0,0,3,0,1,0,0,4,0,2,4,0,0,0,6,-80.4054,384.33
1174,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,4,-583.8772,348.85
1175,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,-144.4523,345.16
1176,1,0,4,0,0,0,1,4,0,0,0,0,0,1,1,0,6,-160.7585,351.19
1177,0,0,0,0,0,0,0,1,1,4,0,0,3,0,0,4,5,-161.1957,368.69
1178,4,0,0,0,0,4,0,2,0,0,0,0,4,0,4,0,5,-295.6163,370.9
1179,0,0,4,3,0,1,0,0,2,3,0,0,4,0,0,0,6,-179.3157,360.82
1180,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,-436.7634,343.91
1181,3,1,0,2,0,0,3,0,2,0,0,0,2,0,0,0,6,-190.1613,369.15
1182,0,3,0,0,1,2,0,1,0,0,0,3,0,0,2,0,6,-465.7263,355.95
